person_id,name,entity_type,related_film_count,has_wikipedia_text,intro_chars,wikitext_chars,source_url
Q503706,克里斯·普瑞特,演员,1,True,411,27696,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%C2%B7%E6%99%AE%E7%91%9E%E7%89%B9
Q44144,克里斯·杰利可,演员,1,True,512,4588,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%C2%B7%E5%82%91%E5%88%A9%E5%8F%AF
Q1077549,克里斯·梅希纳,演员,1,True,362,2082,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%C2%B7%E6%A2%85%E5%B8%8C%E7%B4%8D
Q54314,克里斯·海姆斯沃斯,演员,2,True,345,10864,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%C2%B7%E6%B5%B7%E5%A7%86%E6%96%AF%E6%B2%83%E6%96%AF
Q21196625,克里斯·苏利文 (演员),演员,1,True,147,5983,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%C2%B7%E8%98%87%E5%88%A9%E6%96%87_(%E6%BC%94%E5%93%A1)
Q6438398,克里斯多佛·希夫哲,演员,1,True,163,2158,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E5%A4%9A%E4%BD%9B%C2%B7%E5%B8%8C%E5%A4%AB%E5%93%B2
NAME:克里斯多夫·华肯,克里斯多夫·华肯,演员,1,False,0,0,
NAME:克里斯多福·邓汉,克里斯多福·邓汉,演员,1,False,0,0,
Q185051,克里斯托弗·沃肯,演员,1,True,220,4289,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E6%89%98%E5%BC%97%C2%B7%E6%B2%83%E8%82%AF
Q185051,克里斯托弗·沃肯,演员,1,True,220,4289,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E6%89%98%E5%BC%97%C2%B7%E6%B2%83%E8%82%AF
Q76819,克里斯托弗·瓦尔兹,演员,2,True,242,18123,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E6%89%98%E5%BC%97%C2%B7%E7%93%A6%E5%B0%94%E5%85%B9
Q5111829,克里斯托福·阿波特,演员,1,True,101,1831,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E6%89%98%E7%A6%8F%C2%B7%E9%98%BF%E6%B3%A2%E7%89%B9
Q272927,克里斯汀·沙尔,演员,1,True,168,1016,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E6%B1%80%C2%B7%E6%B2%99%E7%88%BE
Q45772,克里斯汀·贝尔,演员,2,True,519,108181,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E6%96%AF%E6%B1%80%C2%B7%E8%B2%9D%E7%88%BE
NAME:克里斯蒂娜·埃伯索尔,克里斯蒂娜·埃伯索尔,演员,1,False,0,0,
Q926912,克雷格·罗宾森,演员,1,True,205,2684,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%9B%B7%E6%A0%BC%C2%B7%E7%BE%85%E8%B3%93%E6%A3%AE
Q2994624,入野自由,演员,1,True,202,36884,https://zh.wikipedia.org/wiki/%E5%85%A5%E9%87%8E%E8%87%AA%E7%94%B1
Q27953264,全余赟,演员,1,True,39,10711,https://zh.wikipedia.org/wiki/%E5%85%A8%E4%BD%99%E8%B4%87
Q267037,全道嬿,演员,1,True,137,51561,https://zh.wikipedia.org/wiki/%E5%85%A8%E9%81%93%E5%AC%BF
Q902879,兰威尔·辛格,演员,1,True,523,40739,https://zh.wikipedia.org/wiki/%E8%98%AD%E5%A8%81%E7%88%BE%C2%B7%E8%BE%9B%E6%A0%BC
Q85988162,兰拉薇·俄衮瓦拉瓦,演员,1,True,156,6141,https://zh.wikipedia.org/wiki/%E8%98%AD%E6%8B%89%E8%96%87%C2%B7%E4%BF%84%E8%A2%9E%E7%93%A6%E6%8B%89%E7%93%A6
Q17160276,关根明良,演员,1,True,88,27010,https://zh.wikipedia.org/wiki/%E9%97%9C%E6%A0%B9%E6%98%8E%E8%89%AF
Q445017,关继威,演员,1,True,214,13055,https://zh.wikipedia.org/wiki/%E9%97%9C%E7%B9%BC%E5%A8%81
Q28700273,具教焕,演员,1,True,175,12219,https://zh.wikipedia.org/wiki/%E5%85%B7%E6%95%99%E7%85%A5
NAME:内森·菲利安,内森·菲利安,演员,1,False,0,0,
Q9443146,冯允谦,演员,1,True,340,91309,https://zh.wikipedia.org/wiki/%E9%A6%AE%E5%85%81%E8%AC%99
WP:冯凯忆,冯凯忆,演员,1,False,0,0,
NAME:冯小刚,冯小刚,演员,1,False,0,0,
NAME:冯绍峰,冯绍峰,演员,2,False,0,0,
Q123174,凡妮莎·哈金斯,演员,1,True,257,5394,https://zh.wikipedia.org/wiki/%E5%87%A1%E5%A6%AE%E8%8E%8E%C2%B7%E5%93%88%E9%87%91%E6%96%AF
Q6159535,凡妮莎·寇比,演员,1,True,212,10556,https://zh.wikipedia.org/wiki/%E5%87%A1%E5%A6%AE%E8%8E%8E%C2%B7%E5%AF%87%E6%AF%94
Q231237,凯伦·吉兰,演员,1,True,166,4846,https://zh.wikipedia.org/wiki/%E5%87%AF%E4%BC%A6%C2%B7%E5%90%89%E5%85%B0
Q704395,凯尔·加纳,演员,1,True,285,2107,https://zh.wikipedia.org/wiki/%E5%87%B1%E7%88%BE%C2%B7%E5%8A%A0%E7%B4%8D
NAME:凯尔·钱德勒,凯尔·钱德勒,演员,1,False,0,0,
Q25144,凯文·史贝西,演员,1,True,780,54041,https://zh.wikipedia.org/wiki/%E5%87%B1%E6%96%87%C2%B7%E5%8F%B2%E8%B2%9D%E8%A5%BF
Q25144,凯文·史贝西,演员,1,True,780,54041,https://zh.wikipedia.org/wiki/%E5%87%B1%E6%96%87%C2%B7%E5%8F%B2%E8%B2%9D%E8%A5%BF
NAME:凯文·史贝西,凯文·史贝西,演员,1,False,0,0,
Q618352,凯文·哈特,演员,1,True,94,14169,https://zh.wikipedia.org/wiki/%E5%87%AF%E6%96%87%C2%B7%E5%93%88%E7%89%B9
Q320084,凯文·杜兰,演员,2,True,144,7507,https://zh.wikipedia.org/wiki/%E5%87%B1%E6%96%87%C2%B7%E6%9D%9C%E8%98%AD
Q3454165,凯文·贝肯,演员,1,True,259,5060,https://zh.wikipedia.org/wiki/%E5%87%AF%E6%96%87%C2%B7%E8%B4%9D%E8%82%AF
NAME:凯文·贝肯,凯文·贝肯,演员,1,False,0,0,
Q3454165,凯文·贝肯,演员,1,True,259,5060,https://zh.wikipedia.org/wiki/%E5%87%AF%E6%96%87%C2%B7%E8%B4%9D%E8%82%AF
NAME:凯文·麦克基德,凯文·麦克基德,演员,1,False,0,0,
Q433417,凯斯·卡拉定,演员,1,True,93,4774,https://zh.wikipedia.org/wiki/%E5%87%AF%E6%96%AF%C2%B7%E5%8D%A1%E6%8B%89%E5%AE%9A
Q370918,凯斯·大卫,演员,1,True,220,29365,https://zh.wikipedia.org/wiki/%E5%87%B1%E6%96%AF%C2%B7%E5%A4%A7%E8%A1%9B
Q80966,凯特·布兰切特,演员,1,True,285,87025,https://zh.wikipedia.org/wiki/%E5%87%AF%E7%89%B9%C2%B7%E5%B8%83%E5%85%B0%E5%88%87%E7%89%B9
Q202765,凯特·温丝蕾,演员,1,True,459,54842,https://zh.wikipedia.org/wiki/%E5%87%B1%E7%89%B9%C2%B7%E6%BA%AB%E7%B5%B2%E8%95%BE
Q257625,凯瑞·康顿,演员,1,True,292,5444,https://zh.wikipedia.org/wiki/%E5%87%AF%E7%91%9E%C2%B7%E5%BA%B7%E9%A1%BF
Q230378,凯瑟琳·基纳,演员,1,True,390,3044,https://zh.wikipedia.org/wiki/%E5%87%AF%E7%91%9F%E7%90%B3%C2%B7%E5%9F%BA%E7%BA%B3
Q233365,凯瑟琳·奥哈拉,演员,2,True,620,37659,https://zh.wikipedia.org/wiki/%E5%87%AF%E7%91%9F%E7%90%B3%C2%B7%E5%A5%A5%E5%93%88%E6%8B%89
Q165625,凯瑟琳·纽顿,演员,1,True,334,13161,https://zh.wikipedia.org/wiki/%E5%87%AF%E7%91%9F%E7%90%B3%C2%B7%E7%BA%BD%E9%A1%BF
Q206890,凯莉-安·摩丝,演员,1,True,79,7559,https://zh.wikipedia.org/wiki/%E5%87%B1%E8%8E%89-%E5%AE%89%C2%B7%E6%91%A9%E7%B5%B2
Q232104,凯莉·华盛顿,演员,1,True,454,11782,https://zh.wikipedia.org/wiki/%E5%87%AF%E8%8E%89%C2%B7%E5%8D%8E%E7%9B%9B%E9%A1%BF
Q17317909,凯莉·库恩,演员,1,True,329,5451,https://zh.wikipedia.org/wiki/%E5%87%B1%E8%8E%89%C2%B7%E5%BA%AB%E6%81%A9
Q236167,凯莉·雷利,演员,1,True,206,5929,https://zh.wikipedia.org/wiki/%E5%87%B1%E8%8E%89%C2%B7%E9%9B%B7%E5%88%A9
NAME:凯莉·霍特尔,凯莉·霍特尔,演员,1,False,0,0,
Q15222780,凯萨琳·华特斯顿,演员,1,True,197,8601,https://zh.wikipedia.org/wiki/%E5%87%B1%E8%96%A9%E7%90%B3%C2%B7%E8%8F%AF%E7%89%B9%E6%96%AF%E9%A0%93
NAME:凯萨琳·莫莉丝,凯萨琳·莫莉丝,演员,1,False,0,0,
Q104112057,凯蒂·奥布莱恩,演员,1,True,121,5999,https://zh.wikipedia.org/wiki/%E5%87%B1%E8%92%82%C2%B7%E5%A5%A7%E5%B8%83%E8%90%8A%E6%81%A9
NAME:凯蒂·奥布莱恩,凯蒂·奥布莱恩,演员,1,False,0,0,
NAME:凯西·艾佛列克,凯西·艾佛列克,演员,3,False,0,0,
Q544465,凯西·贝兹,演员,2,True,654,17273,https://zh.wikipedia.org/wiki/%E5%87%B1%E8%A5%BF%C2%B7%E8%B2%9D%E8%8C%B2
Q93608904,切斯·史多克斯,演员,1,True,165,14528,https://zh.wikipedia.org/wiki/%E5%88%87%E6%96%AF%C2%B7%E5%8F%B2%E5%A4%9A%E5%85%8B%E6%96%AF
Q317343,切瓦特·艾乔福,演员,1,True,274,8662,https://zh.wikipedia.org/wiki/%E5%88%87%E7%93%A6%E7%89%B9%C2%B7%E8%89%BE%E4%B9%94%E7%A6%8F
Q317343,切瓦特·艾乔福,演员,1,True,274,8662,https://zh.wikipedia.org/wiki/%E5%88%87%E7%93%A6%E7%89%B9%C2%B7%E8%89%BE%E4%B9%94%E7%A6%8F
Q127428013,刘丹 (1973年),演员,1,True,34,1833,https://zh.wikipedia.org/wiki/%E5%88%98%E4%B8%B9_(1973%E5%B9%B4)
NAME:刘亮佐,刘亮佐,演员,1,False,0,0,
Q32188633,刘俊谦 (香港),演员,3,True,41,20308,https://zh.wikipedia.org/wiki/%E5%8A%89%E4%BF%8A%E8%AC%99_(%E9%A6%99%E6%B8%AF)
NAME:刘冠宏,刘冠宏,演员,1,False,0,0,
NAME:刘冠廷,刘冠廷,演员,1,False,0,0,
Q706219,刘嘉玲,演员,1,True,123,31482,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%98%89%E7%8E%B2
NAME:刘嘉玲,刘嘉玲,演员,1,False,0,0,
NAME:刘天欣,刘天欣,演员,1,False,0,0,
Q17487457,刘宰明,演员,2,True,92,9070,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%AE%B0%E6%98%8E
NAME:刘小宁,刘小宁,演员,1,False,0,0,
Q16766,刘德华,演员,1,True,804,174024,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BE%B7%E8%8F%AF
NAME:刘德华,刘德华,演员,1,False,0,0,
Q16766,刘德华,演员,2,True,804,174024,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BE%B7%E8%8F%AF
NAME:刘思慕,刘思慕,演员,1,False,0,0,
Q24004849,刘思慕 (演员),演员,2,True,136,20986,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%80%9D%E6%85%95_(%E6%BC%94%E5%93%A1)
NAME:刘斌,刘斌,演员,1,False,0,0,
Q22774261,刘昊然,演员,1,True,430,28051,https://zh.wikipedia.org/wiki/%E5%88%98%E6%98%8A%E7%84%B6
NAME:刘昊然,刘昊然,演员,1,False,0,0,
NAME:刘昌翰,刘昌翰,演员,1,False,0,0,
Q180252,刘易·布莱克,演员,1,True,165,2512,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%98%93%C2%B7%E5%B8%83%E8%90%8A%E5%85%8B
Q489475,刘智泰,演员,1,True,105,4627,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%99%BA%E6%B3%B0
Q8980850,刘桦,演员,1,True,71,3620,https://zh.wikipedia.org/wiki/%E5%88%98%E6%A1%A6
NAME:刘欢,刘欢,演员,1,False,0,0,
Q8259865,刘洋 (演员),演员,1,True,61,1030,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%B4%8B_(%E6%BC%94%E5%93%A1)
Q700277,刘浩龙,演员,1,True,306,20803,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%B5%A9%E9%BE%8D
Q717757,刘涛,演员,1,True,105,18851,https://zh.wikipedia.org/wiki/%E5%88%98%E6%B6%9B
Q188375,刘玉玲,演员,2,True,390,22286,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%8E%89%E7%8E%B2
Q188375,刘玉玲,演员,1,True,390,22286,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%8E%89%E7%8E%B2
Q104722206,刘耀文,演员,1,True,47,8171,https://zh.wikipedia.org/wiki/%E5%88%98%E8%80%80%E6%96%87
Q706660,刘若英,演员,1,True,420,35155,https://zh.wikipedia.org/wiki/%E5%88%98%E8%8B%A5%E8%8B%B1
NAME:刘萨萨,刘萨萨,演员,1,False,0,0,
NAME:刘金山,刘金山,演员,1,False,0,0,
Q17004267,刘雅瑟,演员,1,True,125,12459,https://zh.wikipedia.org/wiki/%E5%88%98%E9%9B%85%E7%91%9F
Q17004267,刘雅瑟,演员,1,True,125,12459,https://zh.wikipedia.org/wiki/%E5%88%98%E9%9B%85%E7%91%9F
Q707329,刘青云,演员,2,True,182,18333,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%9D%92%E9%9B%B2
NAME:初音映莉子,初音映莉子,演员,1,False,0,0,
NAME:利兰·奥瑟,利兰·奥瑟,演员,1,False,0,0,
NAME:前作,前作,演员,1,False,0,0,
Q83492,加里·奥德曼,演员,1,True,128,11152,https://zh.wikipedia.org/wiki/%E5%8A%A0%E9%87%8C%C2%B7%E5%A5%A5%E5%BE%B7%E6%9B%BC
Q498632,加隈亚衣,演员,1,True,81,43981,https://zh.wikipedia.org/wiki/%E5%8A%A0%E9%9A%88%E4%BA%9E%E8%A1%A3
Q193048,劳伦斯·费许朋,演员,2,True,398,28854,https://zh.wikipedia.org/wiki/%E5%8B%9E%E5%80%AB%E6%96%AF%C2%B7%E8%B2%BB%E8%A8%B1%E6%9C%8B
NAME:劳尔·卡斯提洛,劳尔·卡斯提洛,演员,1,False,0,0,
Q9114254,包贝尔,演员,1,True,141,6416,https://zh.wikipedia.org/wiki/%E5%8C%85%E8%B4%9D%E5%B0%94
Q3547309,北林谷荣,演员,1,True,117,970,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%9E%97%E8%B0%B7%E8%8D%A3
Q97197882,区嘉雯,演员,1,True,73,7084,https://zh.wikipedia.org/wiki/%E5%8D%80%E5%98%89%E9%9B%AF
Q351732,千叶真一,演员,1,True,483,8655,https://zh.wikipedia.org/wiki/%E5%8D%83%E5%8F%B6%E7%9C%9F%E4%B8%80
Q975630,千秋实,演员,1,True,84,1382,https://zh.wikipedia.org/wiki/%E5%8D%83%E7%A7%8B%E5%AF%A6
Q185140,华坚·冯力士,演员,1,True,191,11223,https://zh.wikipedia.org/wiki/%E8%8F%AF%E5%A0%85%C2%B7%E9%A6%AE%E5%8A%9B%E5%A3%AB
Q185140,华坚·冯力士,演员,1,True,191,11223,https://zh.wikipedia.org/wiki/%E8%8F%AF%E5%A0%85%C2%B7%E9%A6%AE%E5%8A%9B%E5%A3%AB
Q922503,华格纳·莫拉,演员,1,True,487,8735,https://zh.wikipedia.org/wiki/%E8%8F%AF%E6%A0%BC%E7%B4%8D%C2%B7%E8%8E%AB%E6%8B%89
NAME:博·纳普,博·纳普,演员,1,False,0,0,
WP:卜·巴拉宾,卜·巴拉宾,演员,1,False,0,0,
Q18605168,卞约汉,演员,1,True,52,9145,https://zh.wikipedia.org/wiki/%E5%8D%9E%E7%B4%84%E6%BC%A2
Q40504,占·基利,演员,1,True,447,12931,https://zh.wikipedia.org/wiki/%E5%8D%A0%C2%B7%E5%9F%BA%E5%88%A9
NAME:卡伦·基斯·雷尼,卡伦·基斯·雷尼,演员,1,False,0,0,
Q311093,卡利·艾域士,演员,2,True,111,9891,https://zh.wikipedia.org/wiki/%E5%8D%A1%E5%88%A9%C2%B7%E8%89%BE%E5%9F%9F%E5%A3%AB
NAME:卡勒姆·赛维克（）,卡勒姆·赛维克（）,演员,1,False,0,0,
NAME:卡尔·葛鲁斯曼,卡尔·葛鲁斯曼,演员,1,False,0,0,
Q5750470,卡拉·索菲亚·贾斯康,演员,1,True,329,18836,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%8B%89%C2%B7%E7%B4%A2%E8%8F%B2%E4%BA%9E%C2%B7%E8%B3%88%E6%96%AF%E5%BA%B7
NAME:卡比·莱姆,卡比·莱姆,演员,1,False,0,0,
NAME:卡洛斯·迪耶斯,卡洛斯·迪耶斯,演员,1,False,0,0,
NAME:卡特琳娜·费雷欧利,卡特琳娜·费雷欧利,演员,1,False,0,0,
Q184885,卡琳娜·卡浦尔,演员,1,True,228,11632,https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%90%B3%E5%A8%9C%C2%B7%E5%8D%A1%E6%B5%A6%E7%88%BE
Q454102,卡罗琳·劳伦斯,演员,1,True,169,2631,https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%BD%97%E7%90%B3%C2%B7%E5%8A%B3%E4%BC%A6%E6%96%AF
WP:卡罗琳·古道,卡罗琳·古道,演员,1,False,0,0,
Q43387663,卡莉·史派妮,演员,2,True,194,9488,https://zh.wikipedia.org/wiki/%E5%8D%A1%E8%8E%89%C2%B7%E5%8F%B2%E6%B4%BE%E5%A6%AE
Q117281953,卡莉娜·梁,演员,1,True,145,4921,https://zh.wikipedia.org/wiki/%E5%8D%A1%E8%8E%89%E5%A8%9C%C2%B7%E6%A2%81
NAME:卡迪小子,卡迪小子,演员,1,False,0,0,
Q111801829,卢允瑞,演员,1,True,56,6400,https://zh.wikipedia.org/wiki/%E7%9B%A7%E5%85%81%E7%91%9E
Q722001,卢克·伊云斯,演员,1,True,309,19395,https://zh.wikipedia.org/wiki/%E7%9B%A7%E5%85%8B%C2%B7%E4%BC%8A%E9%9B%B2%E6%96%AF
Q107769,卢克·威尔逊,演员,2,True,208,3549,https://zh.wikipedia.org/wiki/%E7%9B%A7%E5%85%8B%C2%B7%E5%A8%81%E7%88%BE%E9%81%9C
Q532169,卢卡斯·哈斯,演员,1,True,79,1150,https://zh.wikipedia.org/wiki/%E7%9B%A7%E5%8D%A1%E6%96%AF%C2%B7%E5%93%88%E6%96%AF
NAME:卢卡斯·盖奇,卢卡斯·盖奇,演员,1,False,0,0,
Q47467699,卢卡斯·盖奇,演员,1,True,138,1470,https://zh.wikipedia.org/wiki/%E7%9B%A7%E5%8D%A1%E6%96%AF%C2%B7%E8%93%8B%E5%A5%87
Q55719363,卢慧敏,演员,1,True,44,19005,https://zh.wikipedia.org/wiki/%E7%9B%A7%E6%85%A7%E6%95%8F
Q12590448,卢正义 (演员),演员,1,True,160,9602,https://zh.wikipedia.org/wiki/%E7%9B%A7%E6%AD%A3%E7%BE%A9_(%E6%BC%94%E5%93%A1)
NAME:卢海鹏,卢海鹏,演员,1,False,0,0,
Q64015230,卢瀚霆,演员,1,True,359,115327,https://zh.wikipedia.org/wiki/%E7%9B%A7%E7%80%9A%E9%9C%86
Q115896334,卢琪塔·麦斯威尔,演员,1,True,153,8204,https://zh.wikipedia.org/wiki/%E7%9B%A7%E7%90%AA%E5%A1%94%C2%B7%E9%BA%A5%E6%96%AF%E5%A8%81%E7%88%BE
NAME:卫斯理·史奈普,卫斯理·史奈普,演员,1,False,0,0,
Q3267764,卫诗雅,演员,1,True,261,17801,https://zh.wikipedia.org/wiki/%E8%A1%9B%E8%A9%A9%E9%9B%85
Q471018,厄尼·哈德森,演员,1,True,312,2710,https://zh.wikipedia.org/wiki/%E5%8E%84%E5%B0%BC%C2%B7%E5%93%88%E5%BE%B7%E6%A3%AE
Q8259840,古力娜扎,演员,1,True,204,7604,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%8A%9B%E5%A8%9C%E6%89%8E
Q3119298,古古·玛芭塔-劳,演员,1,True,241,3959,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%8F%A4%C2%B7%E7%8E%9B%E8%8A%AD%E5%A1%94-%E5%8A%B3
Q531617,古天乐,演员,1,True,315,61094,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%A4%A9%E6%A8%82
NAME:古斯塔夫·史柯斯嘉,古斯塔夫·史柯斯嘉,演员,1,False,0,0,
Q26678197,古贺葵,演员,1,True,72,31121,https://zh.wikipedia.org/wiki/%E5%8F%A4%E8%B3%80%E8%91%B5
Q223117,史丹利·特治,演员,1,True,119,18209,https://zh.wikipedia.org/wiki/%E5%8F%B2%E4%B8%B9%E5%88%A9%C2%B7%E7%89%B9%E6%B2%BB
Q6096,史努比狗狗,演员,1,True,210,6320,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%8A%AA%E6%AF%94%E7%8B%97%E7%8B%97
NAME:史嘉蕾·乔韩森,史嘉蕾·乔韩森,演员,1,False,0,0,
Q34436,史嘉蕾·乔韩森,演员,2,True,791,110705,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%98%89%E8%95%BE%C2%B7%E5%96%AC%E9%9F%93%E6%A3%AE
NAME:史帝芬·詹姆士,史帝芬·詹姆士,演员,1,False,0,0,
Q216221,史提夫·加维,演员,1,True,90,4674,https://zh.wikipedia.org/wiki/%E5%8F%B2%E6%8F%90%E5%A4%AB%C2%B7%E5%8A%A0%E7%B6%AD
Q216221,史提夫·加维,演员,1,True,90,4674,https://zh.wikipedia.org/wiki/%E5%8F%B2%E6%8F%90%E5%A4%AB%C2%B7%E5%8A%A0%E7%B6%AD
Q316709,史提夫·库根,演员,1,True,87,10178,https://zh.wikipedia.org/wiki/%E5%8F%B2%E6%8F%90%E5%A4%AB%C2%B7%E5%BA%AB%E6%A0%B9
NAME:史提夫·库根,史提夫·库根,演员,1,False,0,0,
Q442547,史提芬·格拉汉姆,演员,1,True,422,12818,https://zh.wikipedia.org/wiki/%E5%8F%B2%E6%8F%90%E8%8A%AC%C2%B7%E6%A0%BC%E6%8B%89%E6%BC%A2%E5%A7%86
Q124457667,史派克·费恩,演员,1,True,93,2605,https://zh.wikipedia.org/wiki/%E5%8F%B2%E6%B4%BE%E5%85%8B%C2%B7%E8%B2%BB%E6%81%A9
Q111079861,史策,演员,1,True,179,2140,https://zh.wikipedia.org/wiki/%E5%8F%B2%E7%AD%96
NAME:史考特·格瑞恩斯,史考特·格瑞恩斯,演员,1,False,0,0,
NAME:史考特·麦奈利,史考特·麦奈利,演员,1,False,0,0,
Q566037,史考特·麦奈利,演员,2,True,141,7370,https://zh.wikipedia.org/wiki/%E5%8F%B2%E8%80%83%E7%89%B9%C2%B7%E9%BA%A5%E5%A5%88%E5%88%A9
Q7613581,史蒂夫·佩姆伯顿,演员,1,True,133,1471,https://zh.wikipedia.org/wiki/%E5%8F%B2%E8%92%82%E5%A4%AB%C2%B7%E4%BD%A9%E5%A7%86%E4%BC%AF%E9%A1%BF
Q104061,史蒂夫·布西密,演员,1,True,596,30007,https://zh.wikipedia.org/wiki/%E5%8F%B2%E8%92%82%E5%A4%AB%C2%B7%E5%B8%83%E8%A5%BF%E5%AF%86
Q63381497,史蒂芬妮·许,演员,1,True,195,17668,https://zh.wikipedia.org/wiki/%E5%8F%B2%E8%92%82%E8%8A%AC%E5%A6%AE%C2%B7%E8%A8%B1
NAME:史都华·马汀,史都华·马汀,演员,1,False,0,0,
WP:叶夫根尼·齐加诺夫,叶夫根尼·齐加诺夫,演员,1,False,0,0,
NAME:叶静涵,叶静涵,演员,1,False,0,0,
Q185079,吉姆·布劳德本特,演员,1,True,758,37179,https://zh.wikipedia.org/wiki/%E5%90%89%E5%A7%86%C2%B7%E5%B8%83%E5%8A%B3%E5%BE%B7%E6%9C%AC%E7%89%B9
Q233368,吉娜·玛隆,演员,4,True,463,6741,https://zh.wikipedia.org/wiki/%E5%90%89%E5%A8%9C%C2%B7%E7%91%AA%E9%9A%86
Q726142,吉安卡洛·伊坡托,演员,3,True,494,23735,https://zh.wikipedia.org/wiki/%E5%90%89%E5%AE%89%E5%8D%A1%E6%B4%9B%C2%B7%E4%BC%8A%E5%9D%A1%E6%89%98
Q47487414,吉第安·阿德龙,演员,1,True,45,4721,https://zh.wikipedia.org/wiki/%E5%90%89%E7%AC%AC%E5%AE%89%C2%B7%E9%98%BF%E5%BE%B7%E9%BE%99
Q9069629,向云,演员,1,True,124,7295,https://zh.wikipedia.org/wiki/%E5%90%91%E9%9B%B2
NAME:吕善婷,吕善婷,演员,1,False,0,0,
Q68068965,吕爵安,演员,1,True,193,113853,https://zh.wikipedia.org/wiki/%E5%91%82%E7%88%B5%E5%AE%89
Q486338,吕珍九,演员,1,True,105,9598,https://zh.wikipedia.org/wiki/%E5%91%82%E7%8F%8D%E4%B9%9D
Q1142931,吕良伟,演员,1,True,106,33863,https://zh.wikipedia.org/wiki/%E5%91%82%E8%89%AF%E5%81%89
NAME:吴云飞,吴云飞,演员,1,False,0,0,
Q709097,吴卓羲,演员,1,True,76,33931,https://zh.wikipedia.org/wiki/%E5%90%B3%E5%8D%93%E7%BE%B2
Q718163,吴君如,演员,1,True,277,25190,https://zh.wikipedia.org/wiki/%E5%90%B3%E5%90%9B%E5%A6%82
NAME:吴启洋,吴启洋,演员,1,False,0,0,
Q707229,吴孟达,演员,2,True,148,36902,https://zh.wikipedia.org/wiki/%E5%90%B3%E5%AD%9F%E9%81%94
Q701984,吴家丽,演员,1,True,144,13270,https://zh.wikipedia.org/wiki/%E5%90%B4%E5%AE%B6%E4%B8%BD
NAME:吴廷烨,吴廷烨,演员,1,False,0,0,
NAME:吴志庆,吴志庆,演员,2,False,0,0,
NAME:吴慷仁,吴慷仁,演员,1,False,0,0,
Q78116464,吴晓亮,演员,1,True,45,3678,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%9B%89%E4%BA%AE
NAME:吴汉章,吴汉章,演员,1,False,0,0,
Q358990,吴汉章 (演员),演员,1,True,122,2791,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%BC%A2%E7%AB%A0_(%E6%BC%94%E5%93%A1)
NAME:吴淑琨,吴淑琨,演员,1,False,0,0,
Q55719435,吴瑞庭,演员,1,True,86,13273,https://zh.wikipedia.org/wiki/%E5%90%B3%E7%91%9E%E5%BA%AD
Q138827912,吴祉昊,演员,1,True,132,4306,https://zh.wikipedia.org/wiki/%E5%90%B3%E7%A5%89%E6%98%8A
Q704291,吴镇宇,演员,2,True,151,23219,https://zh.wikipedia.org/wiki/%E5%90%B3%E9%8E%AE%E5%AE%87
Q704291,吴镇宇,演员,2,True,151,23219,https://zh.wikipedia.org/wiki/%E5%90%B3%E9%8E%AE%E5%AE%87
Q60989086,吴震亚,演员,1,True,331,4654,https://zh.wikipedia.org/wiki/%E5%90%B3%E9%9C%87%E4%BA%9E
