person_id,name,entity_type,related_film_count,has_wikipedia_text,intro_chars,wikitext_chars,source_url
Q19407748,孔升妍,演员,1,True,64,23403,https://zh.wikipedia.org/wiki/%E5%AD%94%E5%8D%87%E5%A6%8D
NAME:孔德贤,孔德贤,演员,1,False,0,0,
Q19939351,孔明 (艺人),演员,1,True,130,4693,https://zh.wikipedia.org/wiki/%E5%AD%94%E6%98%8E_(%E8%97%9D%E4%BA%BA)
NAME:孙佳君,孙佳君,演员,2,False,0,0,
Q9127223,孙艺洲,演员,1,True,49,6932,https://zh.wikipedia.org/wiki/%E5%AD%AB%E8%97%9D%E6%B4%B2
Q55731102,孙锡求,演员,1,True,164,6502,https://zh.wikipedia.org/wiki/%E5%AD%AB%E9%8C%AB%E6%B1%82
Q9127242,孙鹏 (艺人),演员,1,True,149,11863,https://zh.wikipedia.org/wiki/%E5%AD%AB%E9%B5%AC_(%E8%97%9D%E4%BA%BA)
Q7038621,宁静,演员,1,True,264,17250,https://zh.wikipedia.org/wiki/%E5%AE%81%E9%9D%99
Q20973952,安东尼·拉莫斯,演员,1,True,185,14774,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%9D%B1%E5%B0%BC%C2%B7%E6%8B%89%E8%8E%AB%E6%96%AF
Q65932,安东尼·霍普金斯,演员,6,True,152,43917,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%9D%B1%E5%B0%BC%C2%B7%E9%9C%8D%E6%99%AE%E9%87%91%E6%96%AF
Q41548,安东尼奥·班德拉斯,演员,2,True,258,7100,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%B0%BC%E5%A5%A5%C2%B7%E7%8F%AD%E5%BE%B7%E6%8B%89%E6%96%AF
Q2850248,安吉丽·莫辛德拉,演员,1,True,245,1958,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%90%89%E4%B8%BD%C2%B7%E8%8E%AB%E8%BE%9B%E5%BE%B7%E6%8B%89
Q13909,安吉丽娜·朱莉,演员,3,True,311,20860,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%90%89%E4%B8%BD%E5%A8%9C%C2%B7%E6%9C%B1%E8%8E%89
Q253536,安妮·波茨,演员,3,True,617,22433,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A6%AE%C2%B7%E6%B3%A2%E8%8C%A8
Q36301,安妮·海瑟薇,演员,7,True,222,15016,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A6%AE%C2%B7%E6%B5%B7%E7%91%9F%E8%96%87
Q698173,安娜·德哈玛斯,演员,3,True,301,11144,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%C2%B7%E5%BE%B7%E5%93%88%E7%91%AA%E6%96%AF
Q4491,安娜·法瑞丝,演员,1,True,135,11002,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%C2%B7%E6%B3%95%E7%91%9E%E7%B5%B2
NAME:安娜丽丝·巴索,安娜丽丝·巴索,演员,1,False,0,0,
Q105695,安娜苏菲亚·罗伯,演员,1,True,62,4087,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%E8%98%87%E8%8F%B2%E4%BA%9E%C2%B7%E7%BE%85%E4%BC%AF
Q313956,安尼·卡浦尔,演员,2,True,338,2084,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%B0%BC%C2%B7%E5%8D%A1%E6%B5%A6%E7%88%BE
Q4753762,安德斯·丹尼尔森·李,演员,1,True,63,3955,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%B7%E6%96%AF%C2%B7%E4%B8%B9%E5%B0%BC%E7%88%BE%E6%A3%AE%C2%B7%E6%9D%8E
Q23891,安德鲁·加菲尔德,演员,5,True,515,18367,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%B7%E9%AD%AF%C2%B7%E5%8A%A0%E8%8F%B2%E7%88%BE%E5%BE%B7
Q711527,安志杰,演员,1,True,112,10863,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BF%97%E6%9D%B0
Q80563990,安恩真 (1991年),演员,1,True,51,10419,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%81%A9%E7%9C%9F_(1991%E5%B9%B4)
WP:安托尼娅·特鲁波,安托尼娅·特鲁波,演员,1,False,0,0,
Q24034671,安格利·莱斯,演员,2,True,104,5623,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%A0%BC%E5%88%A9%C2%B7%E8%90%8A%E6%96%AF
Q65600671,安格斯·克劳德,演员,1,True,218,8121,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%A0%BC%E6%96%AF%C2%B7%E5%85%8B%E5%8A%B3%E5%BE%B7
Q461762,安洁纽·艾莉丝,演员,1,True,126,1733,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%BD%94%E7%B4%90%C2%B7%E8%89%BE%E8%8E%89%E7%B5%B2
Q232120,安琪拉·贝瑟,演员,2,True,418,4133,https://zh.wikipedia.org/wiki/%E5%AE%89%E7%90%AA%E6%8B%89%C2%B7%E8%B2%9D%E7%91%9F
Q11451139,安田显,演员,1,True,144,8428,https://zh.wikipedia.org/wiki/%E5%AE%89%E7%94%B0%E9%A1%AF
Q69697328,安芝慧,演员,1,True,37,6251,https://zh.wikipedia.org/wiki/%E5%AE%89%E8%8A%9D%E6%85%A7
Q373959,安藤政信,演员,1,True,141,7296,https://zh.wikipedia.org/wiki/%E5%AE%89%E8%97%A4%E6%94%BF%E4%BF%A1
Q20882479,安雅·泰勒-乔伊,演员,3,True,190,24943,https://zh.wikipedia.org/wiki/%E5%AE%89%E9%9B%85%C2%B7%E6%B3%B0%E5%8B%92-%E5%96%AC%E4%BC%8A
Q485517,宋仲基,演员,2,True,619,93222,https://zh.wikipedia.org/wiki/%E5%AE%8B%E4%BB%B2%E5%9F%BA
Q6129284,宋佳,演员,1,True,57,15054,https://zh.wikipedia.org/wiki/%E5%AE%8B%E4%BD%B3
Q484400,宋康昊,演员,2,True,232,17225,https://zh.wikipedia.org/wiki/%E5%AE%8B%E5%BA%B7%E6%98%8A
Q486455,宋承宪,演员,1,True,277,7846,https://zh.wikipedia.org/wiki/%E5%AE%8B%E6%89%BF%E6%86%B2
WP:宋晓峰,宋晓峰,演员,1,False,0,0,
Q9128369,宋洋,演员,1,True,37,2866,https://zh.wikipedia.org/wiki/%E5%AE%8B%E6%B4%8B
NAME:宋词,宋词,演员,1,False,0,0,
NAME:客串,客串,演员,1,False,0,0,
Q716251,寇帝·史密-麦菲,演员,2,True,225,14419,https://zh.wikipedia.org/wiki/%E5%AF%87%E5%B8%9D%C2%B7%E5%8F%B2%E5%AF%86-%E9%BA%A5%E8%8F%B2
NAME:寇特妮·洛芙,寇特妮·洛芙,演员,1,False,0,0,
NAME:寇瑞·斯托尔,寇瑞·斯托尔,演员,1,False,0,0,
Q1041912,寺岛拓笃,演员,1,True,114,57100,https://zh.wikipedia.org/wiki/%E5%AF%BA%E5%B3%B6%E6%8B%93%E7%AF%A4
Q935167,小克利夫顿·柯林斯,演员,1,True,92,2102,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%85%8B%E5%88%A9%E5%A4%AB%E9%A0%93%C2%B7%E6%9F%AF%E6%9E%97%E6%96%AF
Q165219,小劳勃·道尼,演员,10,True,322,21321,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%8B%9E%E5%8B%83%C2%B7%E9%81%93%E5%B0%BC
Q11461244,小松菜奈,演员,1,True,98,21224,https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%9D%BE%E8%8F%9C%E5%A5%88
Q5359721,小林薰,演员,2,True,68,14558,https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%9E%97%E8%96%B0
Q288114,小田切让,演员,1,True,71,8434,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E5%88%87%E8%AE%A9
Q329719,小路易斯·格塞特,演员,1,True,86,1808,https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%B7%AF%E6%98%93%E6%96%AF%C2%B7%E6%A0%BC%E5%A1%9E%E7%89%B9
Q308840,尚-克劳德·范达美,演员,1,True,586,21484,https://zh.wikipedia.org/wiki/%E5%B0%9A-%E5%85%8B%E5%8B%9E%E5%BE%B7%C2%B7%E8%8C%83%E9%81%94%E7%BE%8E
Q106204,尚-路易·特罕狄酿,演员,1,True,241,6435,https://zh.wikipedia.org/wiki/%E5%B0%9A-%E8%B7%AF%E6%98%93%C2%B7%E7%89%B9%E7%BD%95%E7%8B%84%E9%87%80
Q43697,尚·连奴,演员,2,True,299,3176,https://zh.wikipedia.org/wiki/%E5%B0%9A%C2%B7%E9%80%A3%E5%A5%B4
NAME:尚楠,尚楠,演员,1,False,0,0,
WP:尤利娅·斯尼吉尔,尤利娅·斯尼吉尔,演员,1,False,0,0,
Q24035944,尤里·亚历山德罗维奇·鲍里索夫,演员,1,True,46,4665,https://zh.wikipedia.org/wiki/%E5%B0%A4%E9%87%8C%C2%B7%E4%BA%9E%E6%AD%B7%E5%B1%B1%E5%BE%B7%E7%BE%85%E7%BB%B4%E5%A5%87%C2%B7%E9%AE%91%E9%87%8C%E7%B4%A2%E5%A4%AB
Q7702031,尹子维,演员,1,True,81,10201,https://zh.wikipedia.org/wiki/%E5%B0%B9%E5%AD%90%E7%B6%AD
NAME:尹宣方,尹宣方,演员,1,False,0,0,
Q22084960,尹正,演员,1,True,454,10149,https://zh.wikipedia.org/wiki/%E5%B0%B9%E6%AD%A3
Q491013,尹汝贞,演员,1,True,517,129557,https://zh.wikipedia.org/wiki/%E5%B0%B9%E6%B1%9D%E8%B2%9E
NAME:尹聪,尹聪,演员,1,False,0,0,
Q192668,尼克·凯夫,演员,1,True,146,16896,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%C2%B7%E5%87%B1%E5%A4%AB
Q1985488,尼克·奥佛曼,演员,2,True,565,1893,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%C2%B7%E5%A5%A7%E4%BD%9B%E6%9B%BC
NAME:尼克·比斯库佩克（）,尼克·比斯库佩克（）,演员,1,False,0,0,
Q2985242,尼克·罗宾森,演员,2,True,153,9165,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%C2%B7%E7%BE%85%E8%B3%93%E6%A3%AE
Q298347,尼古拉斯·霍尔特,演员,6,True,117,5713,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%8F%A4%E6%8B%89%E6%96%AF%C2%B7%E9%9C%8D%E5%B0%94%E7%89%B9
NAME:尼可拉斯·凯吉,尼可拉斯·凯吉,演员,1,False,0,0,
Q90902600,尼可拉斯·葛拉辛,演员,1,True,211,5903,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%8F%AF%E6%8B%89%E6%96%AF%C2%B7%E8%91%9B%E6%8B%89%E8%BE%9B
NAME:尼尔·桑迪兰兹,尼尔·桑迪兰兹,演员,1,False,0,0,
NAME:尼尔·麦克唐纳,尼尔·麦克唐纳,演员,2,False,0,0,
Q58303986,屈楚萧,演员,1,True,34,13581,https://zh.wikipedia.org/wiki/%E5%B1%88%E6%A5%9A%E8%90%A7
Q82085,山姆·沃辛顿,演员,9,True,312,9642,https://zh.wikipedia.org/wiki/%E5%B1%B1%E5%A7%86%C2%B7%E6%B2%83%E8%BE%9B%E9%A0%93
Q316446,山姆·洛克威尔,演员,4,True,332,20509,https://zh.wikipedia.org/wiki/%E5%B1%B1%E5%A7%86%C2%B7%E6%B4%9B%E5%85%8B%E5%A8%81%E5%B0%94
NAME:山缪·杰克森,山缪·杰克森,演员,1,False,0,0,
NAME:岑乐怡,岑乐怡,演员,1,False,0,0,
Q584626,岛本须美,演员,1,True,90,42030,https://zh.wikipedia.org/wiki/%E5%B3%B6%E6%9C%AC%E9%A0%88%E7%BE%8E
Q5358833,岩松了,演员,1,True,76,4218,https://zh.wikipedia.org/wiki/%E5%B2%A9%E6%9D%BE%E4%BA%86
Q469983,崔娜·蒂虹,演员,1,True,116,4640,https://zh.wikipedia.org/wiki/%E5%B4%94%E5%A8%9C%C2%B7%E8%92%82%E8%99%B9
Q492701,崔宇植,演员,2,True,138,36157,https://zh.wikipedia.org/wiki/%E5%B4%94%E5%AE%87%E6%A4%8D
Q484575,崔岷植,演员,4,True,30,7255,https://zh.wikipedia.org/wiki/%E5%B4%94%E5%B2%B7%E6%A4%8D
Q106634860,崔成恩,演员,1,True,145,6235,https://zh.wikipedia.org/wiki/%E5%B4%94%E6%88%90%E6%81%A9
Q201198,崔维斯·费米尔,演员,1,True,198,8756,https://zh.wikipedia.org/wiki/%E5%B4%94%E7%B6%AD%E6%96%AF%C2%B7%E8%B2%BB%E7%B1%B3%E7%88%BE
NAME:川荣李奈,川荣李奈,演员,1,False,0,0,
NAME:左小青,左小青,演员,1,False,0,0,
Q10738,巨石强森,演员,1,True,746,16933,https://zh.wikipedia.org/wiki/%E5%B7%A8%E7%9F%B3%E5%BC%B7%E6%A3%AE
Q150903,巩俐,演员,3,True,867,41473,https://zh.wikipedia.org/wiki/%E5%B7%A9%E4%BF%90
NAME:巫建和,巫建和,演员,1,False,0,0,
Q8038920,巫建和,演员,1,True,154,5056,https://zh.wikipedia.org/wiki/%E5%B7%AB%E5%BB%BA%E5%92%8C
WP:巴巴拉·龙基,巴巴拉·龙基,演员,1,False,0,0,
NAME:巴拉蒂拉贾,巴拉蒂拉贾,演员,1,False,0,0,
Q428819,巴比·卡纳佛,演员,2,True,345,13739,https://zh.wikipedia.org/wiki/%E5%B7%B4%E6%AF%94%C2%B7%E5%8D%A1%E7%B4%8D%E4%BD%9B
NAME:巴萨扎·盖提,巴萨扎·盖提,演员,1,False,0,0,
NAME:巴里·佩珀,巴里·佩珀,演员,3,False,0,0,
Q28498,布伦丹·塞克斯顿三世,演员,1,True,93,2086,https://zh.wikipedia.org/wiki/%E5%B8%83%E5%80%AB%E4%B8%B9%C2%B7%E5%A1%9E%E5%85%8B%E6%96%AF%E9%A0%93%E4%B8%89%E4%B8%96
Q180011,布兰达·宋,演员,1,True,346,4925,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%98%AD%E9%81%94%C2%B7%E5%AE%8B
Q206659,布兰顿·葛利森,演员,4,True,666,29618,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%98%AD%E9%A0%93%C2%B7%E8%91%9B%E5%88%A9%E6%A3%AE
NAME:布斯·韦利士,布斯·韦利士,演员,1,False,0,0,
NAME:布瑞恩·詹姆斯,布瑞恩·詹姆斯,演员,2,False,0,0,
NAME:布莱德·彼特,布莱德·彼特,演员,1,False,0,0,
Q26924801,布莱恩·泰瑞·亨利,演员,3,True,283,8194,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%90%8A%E6%81%A9%C2%B7%E6%B3%B0%E7%91%9E%C2%B7%E4%BA%A8%E5%88%A9
Q23547,布莱恩·科兰斯顿,演员,5,True,290,21329,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%8E%B1%E6%81%A9%C2%B7%E7%A7%91%E5%85%B0%E6%96%AF%E9%A1%BF
Q34975,布莱恩·考克斯 (演员),演员,5,True,121,11413,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%90%8A%E6%81%A9%C2%B7%E8%80%83%E5%85%8B%E6%96%AF_(%E6%BC%94%E5%93%A1)
Q1139709,布莱斯·约翰逊,演员,1,True,90,1557,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%90%8A%E6%96%AF%C2%B7%E7%B4%84%E7%BF%B0%E9%81%9C
Q229775,布莱斯·达拉斯·霍华德,演员,3,True,74,4297,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%8E%B1%E6%96%AF%C2%B7%E8%BE%BE%E6%8B%89%E6%96%AF%C2%B7%E9%9C%8D%E5%8D%8E%E5%BE%B7
Q162959,布蕾克·莱芙莉,演员,1,True,232,10203,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%95%BE%E5%85%8B%C2%B7%E8%90%8A%E8%8A%99%E8%8E%89
Q22277167,布雷特·戈德斯坦,演员,1,True,134,21521,https://zh.wikipedia.org/wiki/%E5%B8%83%E9%9B%B7%E7%89%B9%C2%B7%E6%88%88%E5%BE%B7%E6%96%AF%E5%9D%A6
Q2680,布鲁斯·威利斯,演员,8,True,196,16917,https://zh.wikipedia.org/wiki/%E5%B8%83%E9%B2%81%E6%96%AF%C2%B7%E5%A8%81%E5%88%A9%E6%96%AF
Q2835788,希姆许·帕托,演员,1,True,145,4314,https://zh.wikipedia.org/wiki/%E5%B8%8C%E5%A7%86%E8%A8%B1%C2%B7%E5%B8%95%E6%89%98
Q93187,希拉里·斯旺克,演员,2,True,114,8157,https://zh.wikipedia.org/wiki/%E5%B8%8C%E6%8B%89%E9%87%8C%C2%B7%E6%96%AF%E6%97%BA%E5%85%8B
Q40572,希斯·莱杰,演员,2,True,128,7230,https://zh.wikipedia.org/wiki/%E5%B8%8C%E6%96%AF%C2%B7%E8%90%8A%E5%82%91
NAME:希瑟·兰坚坎普,希瑟·兰坚坎普,演员,1,False,0,0,
Q1335213,希罗·范恩斯·提芬,演员,1,True,226,22990,https://zh.wikipedia.org/wiki/%E5%B8%8C%E7%BE%85%C2%B7%E8%8C%83%E6%81%A9%E6%96%AF%C2%B7%E6%8F%90%E8%8A%AC
NAME:希里安·墨菲,希里安·墨菲,演员,1,False,0,0,
Q204586,帕克·波西,演员,1,True,74,8345,https://zh.wikipedia.org/wiki/%E5%B8%95%E5%85%8B%C2%B7%E6%B3%A2%E8%A5%BF
NAME:帕顿·奥斯瓦尔特,帕顿·奥斯瓦尔特,演员,1,False,0,0,
NAME:席妮·史威尼,席妮·史威尼,演员,1,False,0,0,
Q49561909,席德妮·史威尼,演员,2,True,348,22268,https://zh.wikipedia.org/wiki/%E5%B8%AD%E5%BE%B7%E5%A6%AE%C2%B7%E5%8F%B2%E5%A8%81%E5%B0%BC
Q40026,席维斯·史特龙,演员,3,True,198,7940,https://zh.wikipedia.org/wiki/%E5%B8%AD%E7%B6%AD%E6%96%AF%C2%B7%E5%8F%B2%E7%89%B9%E9%BE%8D
NAME:常远,常远,演员,1,False,0,0,
Q97164582,庄达菲,演员,1,True,250,12837,https://zh.wikipedia.org/wiki/%E5%BA%84%E8%BE%BE%E8%8F%B2
Q6443390,库梅尔·南贾尼,演员,1,True,317,28171,https://zh.wikipedia.org/wiki/%E5%BA%AB%E6%A2%85%E7%88%BE%C2%B7%E5%8D%97%E8%B3%88%E5%B0%BC
Q3395911,庞·克莱门捷夫,演员,2,True,135,4594,https://zh.wikipedia.org/wiki/%E5%BA%9E%C2%B7%E5%85%8B%E8%8E%B1%E9%97%A8%E6%8D%B7%E5%A4%AB
Q231951,康妮·尼尔森,演员,4,True,370,4951,https://zh.wikipedia.org/wiki/%E5%BA%B7%E5%A6%AE%C2%B7%E5%B0%BC%E7%88%BE%E6%A3%AE
Q5162259,康纳·麦格雷戈,演员,1,True,364,35019,https://zh.wikipedia.org/wiki/%E5%BA%B7%E7%BA%B3%C2%B7%E9%BA%A6%E6%A0%BC%E9%9B%B7%E6%88%88
NAME:庹宗华,庹宗华,演员,1,False,0,0,
Q28700264,廉惠兰,演员,1,True,128,9243,https://zh.wikipedia.org/wiki/%E5%BB%89%E6%83%A0%E8%98%AD
Q489326,廉晶雅,演员,1,True,30,10189,https://zh.wikipedia.org/wiki/%E5%BB%89%E6%99%B6%E9%9B%85
NAME:廖凡,廖凡,演员,1,False,0,0,
Q17362624,廖子妤,演员,1,True,188,30424,https://zh.wikipedia.org/wiki/%E5%BB%96%E5%AD%90%E5%A6%A4
NAME:廖学秋,廖学秋,演员,1,False,0,0,
WP:廖钦亮,廖钦亮,演员,1,False,0,0,
NAME:异形,异形,演员,1,False,0,0,
Q97107245,弃名错称,演员,1,True,343,13013,https://zh.wikipedia.org/wiki/%E6%A3%84%E5%90%8D%E9%8C%AF%E7%A8%B1
WP:弗朗切斯科·迪莱瓦,弗朗切斯科·迪莱瓦,演员,1,False,0,0,
NAME:弗雷迪·福克斯,弗雷迪·福克斯,演员,1,False,0,0,
Q708183,张丰毅,演员,1,True,75,6001,https://zh.wikipedia.org/wiki/%E5%BC%A0%E4%B8%B0%E6%AF%85
WP:张亚坤,张亚坤,演员,1,False,0,0,
NAME:张俪,张俪,演员,1,False,0,0,
Q626088,张允柱,演员,1,True,136,10547,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%85%81%E6%9F%B1
NAME:张兆康,张兆康,演员,1,False,0,0,
Q15921222,张再兴 (演员),演员,1,True,157,3937,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%86%8D%E8%88%88_(%E6%BC%94%E5%93%A1)
NAME:张加丽,张加丽,演员,1,False,0,0,
NAME:张华,张华,演员,1,False,0,0,
NAME:张可颐,张可颐,演员,1,False,0,0,
NAME:张同祖,张同祖,演员,1,False,0,0,
Q131549388,张哲华,演员,1,True,101,778,https://zh.wikipedia.org/wiki/%E5%BC%A0%E5%93%B2%E5%8D%8E
Q9092846,张嘉年,演员,2,True,158,22911,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%98%89%E5%B9%B4
Q313596,张国荣,演员,1,True,777,71071,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%9C%8B%E6%A6%AE
Q85879826,张天赋,演员,2,True,289,76194,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%A4%A9%E8%B3%A6
Q9085587,张子枫,演员,1,True,34,7907,https://zh.wikipedia.org/wiki/%E5%BC%A0%E5%AD%90%E6%9E%AB
Q16781,张学友,演员,1,True,597,91551,https://zh.wikipedia.org/wiki/%E5%BC%A0%E5%AD%A6%E5%8F%8B
Q70885030,张宥浩,演员,1,True,102,1890,https://zh.wikipedia.org/wiki/%E5%BC%A0%E5%AE%A5%E6%B5%A9
Q701930,张家辉,演员,1,False,0,0,
NAME:张少怀,张少怀,演员,1,False,0,0,
Q15915548,张建声,演员,1,True,56,5568,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BB%BA%E8%81%B2
NAME:张志勇,张志勇,演员,1,False,0,0,
Q131322245,张志勇 (演员),演员,1,True,56,8058,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BF%97%E5%8B%87_(%E6%BC%94%E5%93%A1)
NAME:张志敏,张志敏,演员,1,False,0,0,
Q9138397,张怀秋,演员,1,True,146,7649,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%87%B7%E7%A7%8B
Q55733858,张慧珍,演员,2,True,87,16924,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%85%A7%E7%8F%8D
NAME:张承贤,张承贤,演员,1,False,0,0,
NAME:张文杰,张文杰,演员,1,False,0,0,
Q48890012,张文杰,演员,1,True,73,6749,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%96%87%E5%82%91
Q697144,张智霖,演员,1,True,51,37227,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%99%BA%E9%9C%96
Q234778,张曼玉,演员,3,True,902,68280,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%9B%BC%E7%8E%89
Q28418062,张本煜,演员,1,True,196,3145,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%9C%AC%E7%85%9C
NAME:张松枝,张松枝,演员,2,False,0,0,
Q3551164,张榕容,演员,1,True,154,31323,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%A6%95%E5%AE%B9
Q712088,张涵予,演员,1,True,101,12838,https://zh.wikipedia.org/wiki/%E5%BC%A0%E6%B6%B5%E4%BA%88
Q6686900,张继聪,演员,3,True,225,35421,https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%B9%BC%E8%81%B0
Q12494180,张艺兴,演员,1,True,1106,99683,https://zh.wikipedia.org/wiki/%E5%BC%B5%E8%97%9D%E8%88%88
Q15931697,张若昀,演员,1,True,218,15477,https://zh.wikipedia.org/wiki/%E5%BC%A0%E8%8B%A5%E6%98%80
Q9188603,张达伦,演员,1,True,55,12024,https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%81%94%E5%80%AB
Q11067686,张迅,演员,1,True,30,3769,https://zh.wikipedia.org/wiki/%E5%BC%A0%E8%BF%85
Q710634,张钧宁,演员,2,True,233,16713,https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%88%9E%E7%94%AF
NAME:张雅玲,张雅玲,演员,1,False,0,0,
Q700315,张雨绮,演员,1,True,60,25026,https://zh.wikipedia.org/wiki/%E5%BC%A0%E9%9B%A8%E7%BB%AE
NAME:张震,张震,演员,1,False,0,0,
Q8070432,张震,演员,1,True,15,574,https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%9C%87
Q717432,张震 (演员),演员,2,True,156,13591,https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%9C%87_(%E6%BC%94%E5%93%A1)
Q76852425,张颂文,演员,1,True,33,13387,https://zh.wikipedia.org/wiki/%E5%BC%A0%E9%A2%82%E6%96%87
NAME:强·柏恩瑟,强·柏恩瑟,演员,1,False,0,0,
Q167520,强·沃特,演员,3,True,150,6695,https://zh.wikipedia.org/wiki/%E5%BC%B7%C2%B7%E6%B2%83%E7%89%B9
Q295964,强·法夫洛,演员,7,True,241,7257,https://zh.wikipedia.org/wiki/%E5%BC%B7%C2%B7%E6%B3%95%E5%A4%AB%E6%B4%9B
NAME:强尼·戴普,强尼·戴普,演员,1,False,0,0,
Q711841,彭于晏,演员,1,True,57,12553,https://zh.wikipedia.org/wiki/%E5%BD%AD%E4%BA%8E%E6%99%8F
NAME:彭梓烨,彭梓烨,演员,1,False,0,0,
Q9022817,彭波 (演员),演员,1,True,23,888,https://zh.wikipedia.org/wiki/%E5%BD%AD%E6%B3%A2_(%E6%BC%94%E5%91%98)
NAME:彭秀慧,彭秀慧,演员,1,False,0,0,
Q295148,彼得·斯特曼,演员,3,True,204,21232,https://zh.wikipedia.org/wiki/%E5%BD%BC%E5%BE%97%C2%B7%E6%96%AF%E7%89%B9%E6%9B%BC
NAME:彼得·普斯特李威,彼得·普斯特李威,演员,1,False,0,0,
Q315099,彼得·赛斯嘉,演员,2,True,776,14233,https://zh.wikipedia.org/wiki/%E5%BD%BC%E5%BE%97%C2%B7%E8%B3%BD%E6%96%AF%E5%98%89
NAME:彼得·雅各布森,彼得·雅各布森,演员,2,False,0,0,
Q48913612,徐刚,演员,1,True,118,197,https://zh.wikipedia.org/wiki/%E5%BE%90%E5%88%9A
Q893129,徐峥,演员,2,True,192,13699,https://zh.wikipedia.org/wiki/%E5%BE%90%E5%B3%A5
NAME:徐志胜,徐志胜,演员,1,False,0,0,
Q42930,德斯汀·荷夫曼,演员,4,True,766,30655,https://zh.wikipedia.org/wiki/%E5%BE%B7%E6%96%AF%E6%B1%80%C2%B7%E8%8D%B7%E5%A4%AB%E6%9B%BC
Q256164,德雷克·雅可比,演员,3,True,75,4449,https://zh.wikipedia.org/wiki/%E5%BE%B7%E9%9B%B7%E5%85%8B%C2%B7%E9%9B%85%E5%8F%AF%E6%AF%94
Q65012920,德鲁·斯塔基,演员,1,True,172,9549,https://zh.wikipedia.org/wiki/%E5%BE%B7%E9%B2%81%C2%B7%E6%96%AF%E5%A1%94%E5%9F%BA
Q40070,志村乔,演员,1,True,146,2540,https://zh.wikipedia.org/wiki/%E5%BF%97%E6%9D%91%E5%96%AC
Q15542608,怀亚特·罗素,演员,1,True,81,5109,https://zh.wikipedia.org/wiki/%E6%87%B7%E4%BA%9E%E7%89%B9%C2%B7%E7%BE%85%E7%B4%A0
Q1085588,性别过渡,演员,1,True,496,9723,https://zh.wikipedia.org/wiki/%E6%80%A7%E5%88%A5%E9%81%8E%E6%B8%A1
NAME:恶棍英雄：死侍,恶棍英雄：死侍,演员,1,False,0,0,
Q11073341,惠利,演员,1,True,554,49210,https://zh.wikipedia.org/wiki/%E6%83%A0%E5%88%A9
